,x,y,player_name,team,position,foot,goals,agg_position
2591,3.1183028,3.0039446,Laureano Sanabria Ruiz,Deportivo La Coruna,Right Back,Right Foot,0.0,Right Back
2592,8.266147,8.656964,Ander Iturraspe Derteano,Athletic Club,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
2593,8.5383835,8.735629,Mikel San José Domínguez,Athletic Club,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
2594,5.3429527,8.167529,Matteo Contini,Real Zaragoza,Left Center Back,Left Foot,0.0,Center Back
2595,8.061757,8.553073,Jirí Jarošík,Real Zaragoza,Center Back,Right Foot,0.0,Center Back
2596,3.3462696,3.8942988,Leonardo Daniel Ponzio,Real Zaragoza,Left Center Midfield,Right Foot,0.0,Center Midfield
2597,8.544226,4.247426,Humberto Andrés Suazo Pontivo,Real Zaragoza,Center Forward,Right Foot,0.0,Striker
2598,6.2926974,2.1021574,Jorge Resurrección Merodio,Atlético Madrid,Left Midfield,Right Foot,0.032258064516129,Left Wing
2599,-2.014411,7.903993,Roberto Jiménez Gago,Real Zaragoza,Goalkeeper,Right Foot,0.0,Goalkeeper
2600,3.174078,3.3342407,Óscar de Marcos Arana,Athletic Club,Right Back,Right Foot,0.0555555555555555,Right Back
2601,6.348462,5.131662,Antonio Ramiro Pérez,Xerez,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2602,8.361832,8.234083,Alejandro Bergantiños García,Deportivo La Coruna,Right Defensive Midfield,Right Foot,0.4285714285714285,Defensive Midfield
2603,6.0752864,2.8019176,Eduardo Ramos Gómez,Málaga,Right Center Midfield,Right Foot,0.0,Center Midfield
2604,5.0941687,7.237225,Daniel Toribio Gutiérrez,Málaga,Left Center Midfield,Left Foot,0.0,Center Midfield
2605,5.853614,5.2291427,Milan Stepanov,Málaga,Right Center Back,Left Foot,0.0,Center Back
2606,6.6898327,5.7724733,Ben Sahar,Espanyol,Left Wing,Right Foot,0.0,Left Wing
2607,6.4171906,7.998084,José Raúl Baena Urdiales,Espanyol,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2608,5.415614,8.590018,Víctor Ruíz Torre,Villarreal,Left Center Back,Left Foot,0.0625,Center Back
2609,10.127206,2.3473701,Pablo Daniel Osvaldo,Espanyol,Center Forward,Right Foot,0.3333333333333333,Striker
2610,8.672409,8.982178,Juan Daniel Forlín,Espanyol,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
2611,3.504267,9.300536,Dídac Vilá Rosselló,Espanyol,Left Back,Left Foot,0.0,Left Back
2612,9.04931,6.359101,Thiago Alcântara do Nascimento,Barcelona,Left Center Midfield,Right Foot,0.1111111111111111,Center Midfield
2613,7.5570126,4.982454,Luis Manuel Villa López,Racing Santander,Center Forward,Right Foot,0.0,Striker
2614,9.255077,3.1923416,Manuel Jesús Arana Rodríguez,Racing Santander,Right Wing,Right Foot,0.0,Right Wing
2615,4.127976,8.8923855,José Ángel Crespo Rincón,Córdoba,Left Back,Left Foot,0.0,Left Back
2616,8.805922,6.827862,Papa Kouly Diop,Racing Santander,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
2617,3.0360715,6.63096,Sergio Canales Madrazo,Real Sociedad,Center Attacking Midfield,Left Foot,0.1176470588235294,Attacking Midfield
2618,9.062546,8.310054,Henrique Adriano Buss,Racing Santander,Left Center Back,Right Foot,0.0,Center Back
2619,8.927856,3.919237,Kepa Blanco Gonzalez,Sevilla,Right Center Forward,Right Foot,0.0,Striker
2620,9.046373,6.7034216,Derek Owusu Boateng,Eibar,Left Center Midfield,Right Foot,0.0,Center Midfield
2621,3.316229,3.8103762,Miguel Torres Gómez,Getafe,Left Back,Left Foot,0.0,Left Back
2622,-2.0286245,8.277529,Jordi Codina Rodríguez,Getafe,Goalkeeper,Right Foot,0.0,Goalkeeper
2623,8.527373,2.2331934,Ricardo Izecson dos Santos Leite,Real Madrid,Center Attacking Midfield,Right Foot,0.1666666666666666,Attacking Midfield
2624,6.776748,5.64115,Matías Gustavo Alustiza,Xerez,Left Wing,Right Foot,0.0,Left Wing
2625,7.192988,5.6465445,Vicente Moreno Peris,Xerez,Left Center Midfield,Right Foot,0.0,Center Midfield
2626,6.648175,2.7883017,Carlos Calvo Sobrado,Xerez,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2627,8.499311,8.07366,Leandro Andrés Gioda,Xerez,Center Back,Right Foot,0.0,Center Back
2628,3.9367318,6.5992756,Emiliano Daniel Armenteros,Xerez,Left Wing,Left Foot,0.0,Left Wing
2629,7.0819535,7.4436917,David Prieto Gálvez,Xerez,Left Center Back,Right Foot,0.0,Center Back
2630,8.976299,8.635354,Aythami Artiles Oliva,Las Palmas,Right Center Back,Right Foot,0.0,Center Back
2631,3.748407,3.066542,Francisco Jesús Pérez Malia,Racing Santander,Right Back,Right Foot,0.0,Right Back
2632,7.2265477,2.5591114,Fabián Ariel Orellana Valenzuela,Celta Vigo,Right Wing,Right Foot,0.0,Right Wing
2633,7.830687,6.387002,Sidi Yaya Keita,Xerez,Left Center Midfield,Right Foot,0.0,Center Midfield
2634,10.286475,2.5282955,Mario Bermejo Castanedo,Celta Vigo,Center Forward,Right Foot,0.4,Striker
2635,8.737431,3.3998883,Fernando Martín Forestieri,Málaga,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2636,4.1782746,8.725701,Manuel Torres Caturla,Málaga,Left Back,Left Foot,0.0,Left Back
2637,9.206227,7.121072,Xavier Torres Buigues,Levante,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
2638,9.246551,2.6302814,Victor Obinna Nsofor,Málaga,Center Forward,Right Foot,0.0,Striker
2639,9.973732,2.2579203,Nicolás Ladislao Fedor Flores,Getafe,Center Forward,Right Foot,0.0,Striker
2640,3.625217,9.397556,Jérémy Mathieu,Barcelona,Left Center Back,Left Foot,0.0491803278688524,Center Back
2641,7.279859,3.0151155,"Modeste M""bami",Almería,Left Center Midfield,Right Foot,0.0,Center Midfield
2642,8.437114,4.173889,Ibrahima Baldé,Osasuna,Center Forward,Right Foot,0.0,Striker
2643,9.695444,8.502938,Marc Bartra Aregall,Barcelona,Right Center Back,Right Foot,0.0769230769230769,Center Back
2644,4.4268513,8.312206,Álvaro Domínguez Soto,Atlético Madrid,Left Back,Left Foot,0.0,Left Back
2645,-1.696951,8.206447,David de Gea Quintana,Spain,Goalkeeper,Right Foot,0.0,Goalkeeper
2646,9.310132,6.9443154,Tiago Cardoso Mendes,Atlético Madrid,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
2647,3.9501214,8.769207,Roberto Canella Suárez,Sporting Gijón,Left Back,Left Foot,0.0,Left Back
2648,3.9001453,3.3166733,Alberto Lora Ramos,Sporting Gijón,Right Back,Right Foot,0.0,Right Back
2649,7.9508824,6.477855,Grégory Arnolin,Sporting Gijón,Left Center Back,Right Foot,0.0,Center Back
2650,4.70468,6.9136324,Cristian Portilla Rodríguez,Sporting Gijón,Left Center Midfield,Left Foot,0.0,Center Midfield
2651,8.996778,8.710055,Alberto Botía Rabasco,Sporting Gijón,Right Center Back,Right Foot,0.2,Center Back
2652,6.434178,6.3130493,Nivaldo Batista Santana,Real Valladolid,Left Back,Left Foot,0.0,Left Back
2653,-1.3150387,7.9380503,Justo Wilmar Villar Viveros,Real Valladolid,Goalkeeper,Right Foot,0.0,Goalkeeper
2654,7.53305,6.812809,Carlos Lázaro Vallejo,Real Valladolid,Right Center Midfield,Right Foot,0.0,Center Midfield
2655,3.313074,9.244824,Jordi Alba Ramos,Barcelona,Left Back,Left Foot,0.0481927710843373,Left Back
2656,9.0508795,8.232109,Ángel Dealbert Ibáñez,Valencia,Left Center Back,Right Foot,0.0,Center Back
2657,8.032437,2.0195231,Alejandro Damián Domínguez,Rayo Vallecano,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2658,9.697865,2.1238031,Karim Benzema,Real Madrid,Center Forward,Right Foot,0.3870967741935484,Striker
2659,3.0929358,2.9897928,Álvaro Arbeloa Coca,Real Madrid,Right Back,Right Foot,0.0,Right Back
2660,5.995622,2.2276762,Xabier Alonso Olano,Real Madrid,Left Center Midfield,Right Foot,0.1,Center Midfield
2661,10.055861,2.2386062,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Left Wing,Right Foot,0.6875,Left Wing
2662,6.4590993,1.826492,Jonathan dos Santos Ramírez,Barcelona,Right Center Midfield,Right Foot,0.0,Center Midfield
2663,3.690024,3.6530097,Felipe Mattioni Rohde,Mallorca,Right Back,Right Foot,0.0,Right Back
2664,7.488379,5.6258264,Miguel Ángel Nieto de la Calle,Almería,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2665,6.191948,2.1810622,Hernán Darío Bernardello,Almería,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2666,3.4897666,2.845292,Míchel Macedo Rocha Machado,Las Palmas,Right Back,Right Foot,0.0,Right Back
2667,8.827512,8.324378,José Manuel Flores Moreno,Almería,Right Center Back,Right Foot,0.0,Center Back
2668,7.9493413,3.2236624,Sergio Gontán Gallardo,Real Valladolid,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2669,6.3829412,3.1758747,Nauzet Alemán Viera,Real Valladolid,Right Wing,Right Foot,0.0,Right Wing
2670,3.2225244,3.1504047,Antonio Barragán Fernández,Valencia,Right Back,Right Foot,0.0,Right Back
2671,9.045965,8.450228,Raúl Rodríguez Navas,Real Sociedad,Left Center Back,Right Foot,0.0,Center Back
2672,10.40472,2.7871892,Alberto Mateus Contreiras Gonçalves,Rayo Vallecano,Center Forward,Left Foot,0.1666666666666666,Striker
2673,-1.5043827,7.955465,Jacobo Sanz Ovejero,Real Valladolid,Goalkeeper,Right Foot,0.0,Goalkeeper
2674,10.211406,2.2849383,Diego da Silva Costa,Atlético Madrid,Center Forward,Right Foot,0.2222222222222222,Striker
2675,8.590639,8.466335,Henrique Sereno Fonseca,Real Valladolid,Right Center Back,Right Foot,0.0,Center Back
2676,6.292532,3.2207131,Vítor Hugo Gomes Passos,Real Valladolid,Left Wing,Right Foot,0.0,Left Wing
2677,10.242484,2.6798637,Víctor Casadesús Castaño,Mallorca,Center Forward,Right Foot,0.2,Striker
2678,8.163998,4.3006134,Alhassane Keita,Mallorca,Left Defensive Midfield,Right Foot,0.5,Defensive Midfield
2679,-1.7544204,7.971001,Dudú Aouate,Mallorca,Goalkeeper,Right Foot,0.0,Goalkeeper
2680,8.853582,4.4689374,Antoni Lluis Adrover Colom,Mallorca,Center Forward,Left Foot,0.0,Striker
2681,8.9254675,7.238825,Mario Suárez Mata,Atlético Madrid,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
2682,8.91328,8.655315,Iván Ramis Barrios,Mallorca,Left Center Back,Right Foot,0.0,Center Back
2683,3.5695887,4.022001,José Miguel González Rey,Mallorca,Right Back,Right Foot,0.0,Right Back
2684,6.516178,4.6876483,Juliano Roberto Antonello,Deportivo La Coruna,Right Center Midfield,Right Foot,0.0,Center Midfield
2685,8.89725,8.639004,Diego Daniel Colotto,Deportivo La Coruna,Right Center Back,Right Foot,0.0,Center Back
2686,9.748663,3.0034418,Miguel Ángel Ferrer Martínez,Atlético Madrid,Center Forward,Left Foot,0.0,Striker
2687,8.489171,4.510531,Telmário de Araújo Sacramento,Tenerife,Right Wing,Right Foot,0.0,Right Wing
2688,8.126711,4.461028,Ayoze García Pérez,Sporting Gijón,Left Wing,Left Foot,0.0,Left Wing
2689,7.193073,7.401823,Ricardo León Brito,Tenerife,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
2690,6.548972,2.5873318,Pedro Ríos Maestre,Getafe,Right Wing,Right Foot,0.0,Right Wing
2691,-1.7391567,8.121967,Óscar Alfredo Ustari,Getafe,Goalkeeper,Right Foot,0.0,Goalkeeper
2692,6.2150283,1.9842253,Daniel Parejo Muñoz,Valencia,Right Center Midfield,Right Foot,0.1666666666666666,Center Midfield
2693,3.7210195,6.4514666,Adrián González Morales,Racing Santander,Center Attacking Midfield,Left Foot,0.0,Attacking Midfield
2694,6.682979,5.339892,David Fuster Torrijos,Villarreal,Right Center Forward,Head,0.0,Striker
2695,9.32663,2.5975366,Nilmar Honorato da Silva,Villarreal,Left Center Forward,Right Foot,0.25,Striker
2696,6.236494,5.177828,"Steve Franck Songo""o",Real Zaragoza,Right Midfield,Not Specified,0.0,Right Wing
2697,-1.4161966,8.061764,Juan Pablo Carrizo,Real Zaragoza,Goalkeeper,Right Foot,0.0,Goalkeeper
2698,7.8493495,8.144857,Pablo Amo Aguado,Real Zaragoza,Right Center Back,Right Foot,0.0,Center Back
2699,3.1901395,2.9091992,Rubén Martín Pulido,Getafe,Right Back,Right Foot,0.0,Right Back
2700,9.238261,7.025441,Abel Enrique Aguilar Tapia,Deportivo La Coruna,Left Center Midfield,Right Foot,0.0,Center Midfield
2701,3.7792048,9.163859,Javier Paredes Arango,Real Zaragoza,Left Back,Left Foot,0.0,Left Back
2702,8.780949,5.212437,Ander Herrera Agüera,Athletic Club,Center Attacking Midfield,Right Foot,0.2222222222222222,Attacking Midfield
2703,6.798697,2.4951904,Jermaine Pennant,Leeds United,Right Midfield,Right Foot,0.0,Right Wing
2704,9.718536,8.303027,Dmytro Chygrynskiy,Barcelona,Left Center Back,Right Foot,0.0,Center Back
2705,8.003202,4.316506,Jorge Galán Anaut,Osasuna,Center Forward,Left Foot,0.0,Striker
2706,7.9482408,4.5115495,Roberto López Esquiroz,Osasuna,Right Center Midfield,Right Foot,0.0,Center Midfield
2707,3.8749278,6.0752683,Jeffren Isaac Suárez Bermúdez,Barcelona,Right Wing,Left Foot,0.1764705882352941,Right Wing
2708,8.750875,6.956919,Alain Didier Zokora-Déguy,Sevilla,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
2709,9.7567215,2.3637094,Ángel Luis Rodríguez Díaz,Getafe,Right Center Forward,Right Foot,0.1111111111111111,Striker
2710,4.2874246,6.507476,Julián Omar Ramos Suárez,Leganés,Left Center Midfield,Left Foot,0.0,Center Midfield
2711,9.586459,2.5440156,Juan Francisco Martínez Modesto,Osasuna,Center Forward,Right Foot,0.0,Striker
2712,-1.501799,7.8520875,Sergio Aragoneses Almeida,Tenerife,Goalkeeper,Right Foot,0.0,Goalkeeper
2713,3.3084416,4.016192,Ezequiel Luna,Tenerife,Left Center Back,Right Foot,0.0,Center Back
2714,4.382174,8.270593,Héctor Sánchez Cabrera,Tenerife,Left Back,Left Foot,0.0,Left Back
2715,8.958921,3.1912272,Alejandro Alfaro Ligero,Mallorca,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2716,8.64712,5.281859,Mikel Alonso Olano,Tenerife,Left Center Midfield,Right Foot,0.0,Center Midfield
2717,7.7943788,6.459763,Manuel Martínez Lara,Tenerife,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2718,3.405962,9.3273115,Maxwell Scherrer Cabelino Andrade,Barcelona,Left Back,Left Foot,0.0,Left Back
2719,8.215497,8.19812,Pablo Sicilia Roig,Tenerife,Left Center Back,Right Foot,0.0,Center Back
2720,4.9643865,3.2310307,Juan Luis Hens Lorite,Tenerife,Right Back,Right Foot,0.0,Right Back
2721,3.6509624,6.6811557,José Carlos Fernández Vázquez,Rayo Vallecano,Left Midfield,Left Foot,0.0,Left Wing
2722,8.524597,8.386893,Marc Valiente Hernández,Real Valladolid,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
2723,3.1242843,3.125478,Marius Stankevičius,Sevilla,Right Back,Right Foot,0.0,Right Back
2724,3.4356165,3.350685,Abdoulay Konko,Sevilla,Right Back,Right Foot,0.0,Right Back
2725,9.640779,2.5715375,Arouna Koné,Levante,Center Forward,Right Foot,0.0,Striker
2726,10.025914,2.1328595,Zlatan Ibrahimović,Barcelona,Center Forward,Right Foot,0.5384615384615384,Striker
2727,7.084839,7.1609583,Alex Fernandez Sanchez,Espanyol,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2728,7.7822237,5.4156985,José Emilio Amavisca Gárate,Espanyol,Left Wing,Left Foot,0.0,Left Wing
2729,8.254141,6.549148,Ángel Morales Cuerva,Espanyol,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2730,7.3475204,7.8099165,Mauricio Roberto Pochettino Trossero,Espanyol,Right Center Back,Right Foot,0.0,Center Back
2731,7.8626013,5.4080906,Antonio Álvarez Pérez,Espanyol,Right Center Midfield,Right Foot,0.0,Center Midfield
2732,3.7629514,2.9262679,Hugo Benjamín Ibarra,AS Monaco,Right Back,Right Foot,0.0,Right Back
2733,9.980362,2.1719582,Henrik Larsson,Barcelona,Center Forward,Right Foot,0.4166666666666667,Striker
2734,6.5768275,5.584084,Jaime Asensio De La Fuente,Getafe,Left Center Forward,Right Foot,0.0,Striker
2735,8.930678,3.44007,Jorge Gonzalez Diaz,Getafe,Right Center Forward,Right Foot,0.0,Striker
2736,-1.0116395,7.8146243,Francisco Javier Sánchez Broto,Getafe,Goalkeeper,Right Foot,0.0,Goalkeeper
2737,7.194954,2.8707824,Mario Gutiérrez Cotelo,Getafe,Right Midfield,Right Foot,0.0,Right Wing
2738,4.2443385,3.2572432,José Manuel Yanguas Calleja,Getafe,Right Back,Right Foot,0.0,Right Back
2739,9.096311,8.15269,David Belenguer Reverter,Getafe,Right Center Back,Right Foot,0.0,Center Back
2740,8.554043,3.7934783,Maximiliano Gastón López,Barcelona,Center Forward,Not Specified,0.0,Striker
2741,9.186714,6.862488,Diego Rivas Gutiérrez,Real Sociedad,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
2742,4.864192,6.049837,Gheorghe Craioveanu,Getafe,Center Forward,Left Foot,0.0,Striker
2743,3.4529142,6.813087,Jerónimo Figueroa Cabrera,Las Palmas,Left Midfield,Left Foot,0.0,Left Wing
2744,7.917179,8.331445,Sergio Rodríguez García,Barcelona,Left Center Back,Right Foot,0.0,Center Back
2745,5.7860956,5.0240536,Ronald Louis Gaspercic,Albacete,Goalkeeper,Right Foot,0.0,Goalkeeper
2746,3.43906,3.7992327,Óscar Montiel Marín,Albacete,Right Back,Right Foot,0.0,Right Back
2747,6.5821466,4.014186,Pablo Redondo Martínez,Albacete,Right Wing,Right Foot,0.0,Right Wing
2748,6.1177816,7.210376,David Sánchez Rodríguez,Albacete,Right Center Midfield,Left Foot,0.0,Center Midfield
2749,8.993394,8.771826,Rubén González Rocha,Osasuna,Right Center Back,Right Foot,0.0,Center Back
2750,5.705445,7.737491,Gustavo Lionel Siviero,Albacete,Left Center Back,Left Foot,0.0,Center Back
2751,9.2914095,3.9388354,Mikel Aguirregomezkorta Larrea,Albacete,Center Forward,Right Foot,0.0,Striker
2752,7.914018,6.4586043,Diego Camacho Quesada,Levante,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2753,-2.0055656,8.22441,Rubén Iván Martínez Andrade,Rayo Vallecano,Goalkeeper,Right Foot,0.0,Goalkeeper
2754,5.0415497,8.168635,José Alejandro Suárez Martín,Levante,Left Center Back,Left Foot,0.0,Center Back
2755,8.059181,7.8856716,Jose Antonio Culebras Arenas,Tenerife,Right Center Back,Right Foot,0.0,Center Back
2756,-1.1534827,7.7116218,Juan Luis Mora Palacios,Levante,Goalkeeper,Right Foot,0.0,Goalkeeper
2757,4.516295,6.2765083,Jofre González Mateu,Levante,Left Wing,Left Foot,1.0,Left Wing
2758,9.008456,6.564306,Fabio Celestini,Getafe,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
2759,8.701386,3.9459023,Vladimir Manchev,Levante,Center Forward,Right Foot,0.0,Striker
2760,6.6251593,5.231544,Walter Horacio Peralta Saracho,Albacete,Right Center Midfield,Not Specified,0.0,Center Midfield
2761,8.689981,2.1316812,Rubén Castro Martín,Real Betis,Left Center Forward,Right Foot,0.6363636363636364,Striker
2762,7.5672336,6.1847167,Iván Díaz Ruiz,Albacete,Right Center Midfield,Right Foot,0.0,Center Midfield
2763,5.129197,8.022454,Thiago Motta,Barcelona,Center Defensive Midfield,Left Foot,0.0588235294117647,Defensive Midfield
2764,5.993385,7.459582,Agustín García Iñiguez,Albacete,Left Center Back,Left Foot,0.0,Center Back
2765,8.00178,8.030803,Gaspar Gálvez Burgos,Albacete,Left Center Midfield,Right Foot,0.0,Center Midfield
2766,-1.095304,7.6394377,Raúl Valbuena Cano,Albacete,Goalkeeper,Right Foot,0.0,Goalkeeper
2767,4.041904,4.672509,Carles Domingo Pladevall,Albacete,Left Back,Left Foot,0.0,Left Back
2768,7.090151,6.8042464,Laurent Viaud,Albacete,Center Midfield,Right Foot,0.0,Center Midfield
2769,6.719275,2.206725,"Antonio Pacheco D""Agosti",Albacete,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2770,3.8684123,3.8950589,Santiago Denia Sánchez,Albacete,Right Back,Right Foot,0.0,Right Back
2771,8.341374,5.8537626,Jaime Sánchez Fernández,Albacete,Left Center Midfield,Right Foot,0.0,Center Midfield
2772,8.452429,4.4424787,Francisco Javier Rodríguez Vílchez,Albacete,Right Midfield,Right Foot,0.0,Right Wing
2773,3.1948423,6.3751597,Ludovic Delporte,Osasuna,Left Wing,Left Foot,0.0,Left Wing
2774,9.555684,3.0552275,John Aloisi,Deportivo Alavés,Center Forward,Left Foot,0.0,Striker
2775,-1.1336275,7.5919666,Ricardo Sanzol Goñi,Osasuna,Goalkeeper,Right Foot,0.0,Goalkeeper
2776,8.240973,2.1818297,Ludovic Giuly,Barcelona,Right Wing,Right Foot,0.2068965517241379,Right Wing
2777,4.142542,8.721868,Enrique Corrales Martín,Osasuna,Left Back,Left Foot,0.0,Left Back
2778,3.563849,3.3824074,José Izquierdo Martínez,Osasuna,Right Back,Right Foot,0.0,Right Back
2779,8.158198,4.5104256,Paulo César Wanchope Watson,Málaga,Right Center Midfield,Right Foot,0.0,Center Midfield
2780,7.822483,4.7680273,Francisco Esteban Granados,Málaga,Right Wing,Right Foot,0.0,Right Wing
2781,7.4458923,6.859292,Carlos Manuel de Oliveira Magalhães,Málaga,Right Center Back,Right Foot,0.0,Center Back
2782,4.3055673,8.3871355,Raúl Iznata Zabala,Málaga,Left Back,Left Foot,0.0,Left Back
2783,7.0750427,7.59179,Fernando Sanz Durán,Málaga,Left Center Back,Right Foot,0.0,Center Back
2784,-1.6601764,7.799032,Juan Jesús Calatayud Sánchez,Hércules,Goalkeeper,Right Foot,0.0,Goalkeeper
2785,3.7434626,2.872803,Juliano Haus Belletti,Barcelona,Right Back,Right Foot,0.0,Right Back
2786,8.490432,4.097679,Márcio Amoroso dos Santos,Málaga,Center Forward,Right Foot,0.0,Striker
